# The Common Weakness Enumeration, as the terms a program working in security actually
# writes. A weakness's name is a phrase — improper access control, integer overflow, use
# after free — and a phrase is what a repository outside the domain does not hit by
# accident. Each concept is the weakness's own permalink, so a match cites MITRE's page
# for it.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the weakness's own name. broader is its ChildOf relation in the research
# view — view 1000, CWE's one hierarchical statement of what is a kind of what — under the
# parent's own name, joined with " | " where more than one parent is stated. kind is the
# abstraction level MITRE states: Pillar, Class, Base, Variant or Compound. altLabel pools
# the publisher's alternate terms. definition is the weakness's own description with its
# line breaks collapsed. NOT CARRIED, and said outright: categories and views — a category
# is a grouping a view draws for navigation, not a weakness.
#
# Source: the CWE 4.13 catalog XML as the OWASP cwe-sdk-javascript repository vendors it,
#   at https://github.com/OWASP/cwe-sdk-javascript/tree/477ff29b8a6fcb0c5e8fe7234f0af736d41c203c,
#   pinned by the blob id that revision holds:
#   8338e6520a20df70ca3f7b8cb7768750a842165f.
# Licence: CWE is copyright The MITRE Corporation, and the CWE Terms of Use at
#   https://cwe.mitre.org/about/termsofuse.html state that CWE is free to use by any
#   organization or individual for any research, development, and/or commercial purposes,
#   under a non-exclusive, royalty-free licence, on condition that MITRE's copyright
#   designation and the licence are reproduced in any copy — which this header and
#   NOTICE.md carry. The archive itself states no terms; the terms were read from MITRE's
#   own page, and this header records that.
# Generated by CweTermsExtraction: 959 weaknesses.
https://cwe.mitre.org/data/definitions/364.html	Signal Handler Race Condition		Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')	Base		The product uses a signal handler that introduces a race condition.	
https://cwe.mitre.org/data/definitions/365.html	DEPRECATED: Race Condition in Switch			Base		This entry has been deprecated. There are no documented cases in which a switch's control expression is evaluated more than once.	
https://cwe.mitre.org/data/definitions/366.html	Race Condition within a Thread		Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')	Base		If two threads of execution use a resource simultaneously, there exists the possibility that resources may be used while invalid, in turn making the state of execution undefined.	
https://cwe.mitre.org/data/definitions/367.html	Time-of-check Time-of-use (TOCTOU) Race Condition	TOCTTOU | TOCCTOU	Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')	Base		The product checks the state of a resource before using that resource, but the resource's state can change between the check and the use in a way that invalidates the results of the check. This can cause the product to perform invalid actions when the resource is in an unexpected state.	
https://cwe.mitre.org/data/definitions/368.html	Context Switching Race Condition		Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')	Base		A product performs a series of non-atomic actions to switch between contexts that cross privilege or other security boundaries, but a race condition allows an attacker to modify or misrepresent the product's behavior during the switch.	
https://cwe.mitre.org/data/definitions/369.html	Divide By Zero		Incorrect Calculation	Base		The product divides a value by zero.	
https://cwe.mitre.org/data/definitions/37.html	Path Traversal: '/absolute/pathname/here'		Absolute Path Traversal | Improper Neutralization of Leading Special Elements	Variant		The product accepts input in the form of a slash absolute path ('/absolute/pathname/here') without appropriate validation, which can allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/370.html	Missing Check for Certificate Revocation after Initial Check		Improper Check for Certificate Revocation	Variant		The product does not check the revocation status of a certificate after its initial revocation check, which can cause the product to perform privileged actions even after the certificate is revoked at a later time.	
https://cwe.mitre.org/data/definitions/372.html	Incomplete Internal State Distinction		Improper Control of a Resource Through its Lifetime	Base		The product does not properly determine which state it is in, causing it to assume it is in state X when in fact it is in state Y, causing it to perform incorrect operations in a security-relevant manner.	
https://cwe.mitre.org/data/definitions/373.html	DEPRECATED: State Synchronization Error			Base		This entry was deprecated because it overlapped the same concepts as race condition (CWE-362) and Improper Synchronization (CWE-662).	
https://cwe.mitre.org/data/definitions/374.html	Passing Mutable Objects to an Untrusted Method		Exposure of Resource to Wrong Sphere	Base		The product sends non-cloned mutable data as an argument to a method or function.	
https://cwe.mitre.org/data/definitions/375.html	Returning a Mutable Object to an Untrusted Caller		Exposure of Resource to Wrong Sphere	Base		Sending non-cloned mutable data as a return value may result in that data being altered or deleted by the calling function.	
https://cwe.mitre.org/data/definitions/377.html	Insecure Temporary File		Exposure of Resource to Wrong Sphere	Class		Creating and using insecure temporary files can leave application and system data vulnerable to attack.	
https://cwe.mitre.org/data/definitions/378.html	Creation of Temporary File With Insecure Permissions		Insecure Temporary File	Base		Opening temporary files without appropriate measures or controls can leave the file, its contents and any function that it impacts vulnerable to attack.	
https://cwe.mitre.org/data/definitions/379.html	Creation of Temporary File in Directory with Insecure Permissions		Insecure Temporary File	Base		The product creates a temporary file in a directory whose permissions allow unintended actors to determine the file's existence or otherwise access that file.	
https://cwe.mitre.org/data/definitions/38.html	Path Traversal: '\absolute\pathname\here'		Absolute Path Traversal	Variant		The product accepts input in the form of a backslash absolute path ('\absolute\pathname\here') without appropriate validation, which can allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/382.html	J2EE Bad Practices: Use of System.exit()		Incorrect Control Flow Scoping	Variant		A J2EE application uses System.exit(), which also shuts down its container.	
https://cwe.mitre.org/data/definitions/383.html	J2EE Bad Practices: Direct Use of Threads		Use of Low-Level Functionality	Variant		Thread management in a Web application is forbidden in some circumstances and is always highly error prone.	
https://cwe.mitre.org/data/definitions/384.html	Session Fixation		Externally Controlled Reference to a Resource in Another Sphere	Compound		Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.	
https://cwe.mitre.org/data/definitions/385.html	Covert Timing Channel		Covert Channel	Base		Covert timing channels convey information by modulating some aspect of system behavior over time, so that the program receiving the information can observe system behavior and infer protected information.	
https://cwe.mitre.org/data/definitions/386.html	Symbolic Name not Mapping to Correct Object		Use of Incorrectly-Resolved Name or Reference	Base		A constant symbolic reference to an object is used, even though the reference can resolve to a different object over time.	
https://cwe.mitre.org/data/definitions/39.html	Path Traversal: 'C:dirname'		Absolute Path Traversal	Variant		The product accepts input that contains a drive letter or Windows volume letter ('C:dirname') that potentially redirects access to an unintended location or arbitrary file.	
https://cwe.mitre.org/data/definitions/390.html	Detection of Error Condition Without Action		Improper Handling of Exceptional Conditions	Base		The product detects a specific error, but takes no actions to handle the error.	
https://cwe.mitre.org/data/definitions/391.html	Unchecked Error Condition		Improper Check for Unusual or Exceptional Conditions	Base		[PLANNED FOR DEPRECATION. SEE MAINTENANCE NOTES AND CONSIDER CWE-252, CWE-248, OR CWE-1069.] Ignoring exceptions and other error conditions may allow an attacker to induce unexpected behavior unnoticed.	
https://cwe.mitre.org/data/definitions/392.html	Missing Report of Error Condition		Improper Handling of Exceptional Conditions | Incorrect Provision of Specified Functionality	Base		The product encounters an error but does not provide a status code or return value to indicate that an error has occurred.	
https://cwe.mitre.org/data/definitions/393.html	Return of Wrong Status Code		Incorrect Provision of Specified Functionality | Improper Check or Handling of Exceptional Conditions	Base		A function or operation returns an incorrect return value or status code that does not indicate an error, but causes the product to modify its behavior based on the incorrect result.	
https://cwe.mitre.org/data/definitions/394.html	Unexpected Status Code or Return Value		Improper Check for Unusual or Exceptional Conditions	Base		The product does not properly check when a function or operation returns a value that is legitimate for the function, but is not expected by the product.	
https://cwe.mitre.org/data/definitions/395.html	Use of NullPointerException Catch to Detect NULL Pointer Dereference		Incorrect Control Flow Scoping | Improper Handling of Exceptional Conditions	Base		Catching NullPointerException should not be used as an alternative to programmatic checks to prevent dereferencing a null pointer.	
https://cwe.mitre.org/data/definitions/396.html	Declaration of Catch for Generic Exception		Incorrect Control Flow Scoping | Improper Handling of Exceptional Conditions | Information Loss or Omission	Base		Catching overly broad exceptions promotes complex error handling code that is more likely to contain security vulnerabilities.	
https://cwe.mitre.org/data/definitions/397.html	Declaration of Throws for Generic Exception		Incorrect Control Flow Scoping | Information Loss or Omission | Improper Check or Handling of Exceptional Conditions	Base		Throwing overly broad exceptions promotes complex error handling code that is more likely to contain security vulnerabilities.	
https://cwe.mitre.org/data/definitions/40.html	Path Traversal: '\\UNC\share\name\' (Windows UNC Share)		Absolute Path Traversal	Variant		The product accepts input that identifies a Windows UNC share ('\\UNC\share\name') that potentially redirects access to an unintended location or arbitrary file.	
https://cwe.mitre.org/data/definitions/400.html	Uncontrolled Resource Consumption	Resource Exhaustion	Improper Control of a Resource Through its Lifetime	Class		The product does not properly control the allocation and maintenance of a limited resource, thereby enabling an actor to influence the amount of resources consumed, eventually leading to the exhaustion of available resources.	
https://cwe.mitre.org/data/definitions/401.html	Missing Release of Memory after Effective Lifetime	Memory Leak	Missing Release of Resource after Effective Lifetime	Variant		The product does not sufficiently track and release allocated memory after it has been used, which slowly consumes remaining memory.	
https://cwe.mitre.org/data/definitions/402.html	Transmission of Private Resources into a New Sphere ('Resource Leak')	Resource Leak	Exposure of Resource to Wrong Sphere	Class		The product makes resources available to untrusted parties when those resources are only intended to be accessed by the product.	
https://cwe.mitre.org/data/definitions/403.html	Exposure of File Descriptor to Unintended Control Sphere ('File Descriptor Leak')	File Descriptor Leak | File descriptor leak	Transmission of Private Resources into a New Sphere ('Resource Leak')	Base		A process does not close sensitive file descriptors before invoking a child process, which allows the child to perform unauthorized I/O operations using those descriptors.	
https://cwe.mitre.org/data/definitions/404.html	Improper Resource Shutdown or Release		Improper Control of a Resource Through its Lifetime	Class		The product does not release or incorrectly releases a resource before it is made available for re-use.	
https://cwe.mitre.org/data/definitions/405.html	Asymmetric Resource Consumption (Amplification)		Uncontrolled Resource Consumption	Class		The product does not properly control situations in which an adversary can cause the product to consume or produce excessive resources without requiring the adversary to invest equivalent work or otherwise prove authorization, i.e., the adversary's influence is "asymmetric."	
https://cwe.mitre.org/data/definitions/406.html	Insufficient Control of Network Message Volume (Network Amplification)		Asymmetric Resource Consumption (Amplification)	Class		The product does not sufficiently monitor or control transmitted network traffic volume, so that an actor can cause the product to transmit more traffic than should be allowed for that actor.	
https://cwe.mitre.org/data/definitions/407.html	Inefficient Algorithmic Complexity	Quadratic Complexity	Asymmetric Resource Consumption (Amplification)	Class		An algorithm in a product has an inefficient worst-case computational complexity that may be detrimental to system performance and can be triggered by an attacker, typically using crafted manipulations that ensure that the worst case is being reached.	
https://cwe.mitre.org/data/definitions/408.html	Incorrect Behavior Order: Early Amplification		Asymmetric Resource Consumption (Amplification) | Incorrect Behavior Order	Base		The product allows an entity to perform a legitimate but expensive operation before authentication or authorization has taken place.	
https://cwe.mitre.org/data/definitions/409.html	Improper Handling of Highly Compressed Data (Data Amplification)		Asymmetric Resource Consumption (Amplification)	Base		The product does not handle or incorrectly handles a compressed input with a very high compression ratio that produces a large output.	
https://cwe.mitre.org/data/definitions/41.html	Improper Resolution of Path Equivalence		Use of Incorrectly-Resolved Name or Reference	Base		The product is vulnerable to file system contents disclosure through path equivalence. Path equivalence involves the use of special characters in file and directory names. The associated manipulations are intended to generate multiple names for the same object.	
https://cwe.mitre.org/data/definitions/410.html	Insufficient Resource Pool		Improper Control of a Resource Through its Lifetime	Base		The product's resource pool is not large enough to handle peak demand, which allows an attacker to prevent others from accessing the resource by using a (relatively) large number of requests for resources.	
https://cwe.mitre.org/data/definitions/412.html	Unrestricted Externally Accessible Lock		Improper Locking	Base		The product properly checks for the existence of a lock, but the lock can be externally controlled or influenced by an actor that is outside of the intended sphere of control.	
https://cwe.mitre.org/data/definitions/413.html	Improper Resource Locking		Improper Locking	Base		The product does not lock or does not correctly lock a resource when the product must have exclusive access to the resource.	
https://cwe.mitre.org/data/definitions/414.html	Missing Lock Check		Improper Locking	Base		A product does not check to see if a lock is present before performing sensitive operations on a resource.	
https://cwe.mitre.org/data/definitions/415.html	Double Free	Double-free	Expired Pointer Dereference | Multiple Releases of Same Resource or Handle | Operation on Resource in Wrong Phase of Lifetime	Variant		The product calls free() twice on the same memory address, potentially leading to modification of unexpected memory locations.	
https://cwe.mitre.org/data/definitions/416.html	Use After Free	Dangling pointer | Use-After-Free	Expired Pointer Dereference	Variant		Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code.	
https://cwe.mitre.org/data/definitions/419.html	Unprotected Primary Channel		Improper Restriction of Communication Channel to Intended Endpoints	Base		The product uses a primary channel for administration or restricted functionality, but it does not properly protect the channel.	
https://cwe.mitre.org/data/definitions/42.html	Path Equivalence: 'filename.' (Trailing Dot)		Improper Resolution of Path Equivalence | Improper Neutralization of Trailing Special Elements	Variant		The product accepts path input in the form of trailing dot ('filedir.') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/420.html	Unprotected Alternate Channel		Improper Restriction of Communication Channel to Intended Endpoints	Base		The product protects a primary channel, but it does not use the same level of protection for an alternate channel.	
https://cwe.mitre.org/data/definitions/421.html	Race Condition During Access to Alternate Channel		Unprotected Alternate Channel | Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')	Base		The product opens an alternate channel to communicate with an authorized user, but the channel is accessible to other actors.	
https://cwe.mitre.org/data/definitions/422.html	Unprotected Windows Messaging Channel ('Shatter')	Shatter	Unprotected Alternate Channel | Trust of System Event Data	Variant		The product does not properly verify the source of a message in the Windows Messaging System while running at elevated privileges, creating an alternate channel through which an attacker can directly send a message to the product.	
https://cwe.mitre.org/data/definitions/423.html	DEPRECATED: Proxied Trusted Channel			Base		This entry has been deprecated because it was a duplicate of CWE-441. All content has been transferred to CWE-441.	
https://cwe.mitre.org/data/definitions/424.html	Improper Protection of Alternate Path		Protection Mechanism Failure | Not Using Complete Mediation	Class		The product does not sufficiently protect all possible paths that a user can take to access restricted functionality or resources.	
https://cwe.mitre.org/data/definitions/425.html	Direct Request ('Forced Browsing')	Forced Browsing | forced browsing	Missing Authorization | Authentication Bypass Using an Alternate Path or Channel | Improper Protection of Alternate Path	Base		The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files.	
https://cwe.mitre.org/data/definitions/426.html	Untrusted Search Path	Untrusted Path	External Control of Critical State Data | External Influence of Sphere Definition	Base		The product searches for critical resources using an externally-supplied search path that can point to resources that are not under the product's direct control.	
https://cwe.mitre.org/data/definitions/427.html	Uncontrolled Search Path Element	DLL preloading | Binary planting | Insecure library loading | Dependency confusion	Exposure of Resource to Wrong Sphere	Base		The product uses a fixed or controlled search path to find resources, but one or more locations in that path can be under the control of unintended actors.	
https://cwe.mitre.org/data/definitions/428.html	Unquoted Search Path or Element		Exposure of Resource to Wrong Sphere	Base		The product uses a search path that contains an unquoted element, in which the element contains whitespace or other separators. This can cause the product to access resources in a parent path.	
https://cwe.mitre.org/data/definitions/43.html	Path Equivalence: 'filename....' (Multiple Trailing Dot)		Path Equivalence: 'filename.' (Trailing Dot) | Improper Neutralization of Multiple Trailing Special Elements	Variant		The product accepts path input in the form of multiple trailing dot ('filedir....') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/430.html	Deployment of Wrong Handler		Insufficient Control Flow Management	Base		The wrong "handler" is assigned to process an object.	
https://cwe.mitre.org/data/definitions/431.html	Missing Handler		Insufficient Control Flow Management	Base		A handler is not available or implemented.	
https://cwe.mitre.org/data/definitions/432.html	Dangerous Signal Handler not Disabled During Sensitive Operations		Signal Handler Race Condition	Base		The product uses a signal handler that shares state with other signal handlers, but it does not properly mask or prevent those signal handlers from being invoked while the original signal handler is still running.	
https://cwe.mitre.org/data/definitions/433.html	Unparsed Raw Web Content Delivery		Storage of File with Sensitive Data Under Web Root	Variant		The product stores raw content or supporting code under the web document root with an extension that is not specifically handled by the server.	
https://cwe.mitre.org/data/definitions/434.html	Unrestricted Upload of File with Dangerous Type	Unrestricted File Upload	Incorrect Resource Transfer Between Spheres	Base		The product allows the attacker to upload or transfer files of dangerous types that can be automatically processed within the product's environment.	
https://cwe.mitre.org/data/definitions/435.html	Improper Interaction Between Multiple Correctly-Behaving Entities	Interaction Error | Emergent Fault		Pillar		An interaction error occurs when two entities have correct behavior when running independently of each other, but when they are integrated as components in a larger system or process, they introduce incorrect behaviors that may cause resultant weaknesses.	
https://cwe.mitre.org/data/definitions/436.html	Interpretation Conflict		Improper Interaction Between Multiple Correctly-Behaving Entities	Class		Product A handles inputs or steps differently than Product B, which causes A to perform incorrect actions based on its perception of B's state.	
https://cwe.mitre.org/data/definitions/437.html	Incomplete Model of Endpoint Features		Interpretation Conflict	Base		A product acts as an intermediary or monitor between two or more endpoints, but it does not have a complete model of an endpoint's features, behaviors, or state, potentially causing the product to perform incorrect actions based on this incomplete model.	
https://cwe.mitre.org/data/definitions/439.html	Behavioral Change in New Version or Environment	Functional change	Improper Interaction Between Multiple Correctly-Behaving Entities	Base		A's behavior or functionality changes with a new version of A, or a new environment, which is not known (or manageable) by B.	
https://cwe.mitre.org/data/definitions/44.html	Path Equivalence: 'file.name' (Internal Dot)		Improper Resolution of Path Equivalence	Variant		The product accepts path input in the form of internal dot ('file.ordir') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/440.html	Expected Behavior Violation		Incorrect Provision of Specified Functionality	Base		A feature, API, or function does not perform according to its specification.	
https://cwe.mitre.org/data/definitions/441.html	Unintended Proxy or Intermediary ('Confused Deputy')	Confused Deputy	Externally Controlled Reference to a Resource in Another Sphere	Class		The product receives a request, message, or directive from an upstream component, but the product does not sufficiently preserve the original source of the request before forwarding the request to an external actor that is outside of the product's control sphere. This causes the product to appear to be the source of the request, leading it to act as a proxy or other intermediary between the upstream component and the external actor.	
https://cwe.mitre.org/data/definitions/443.html	DEPRECATED: HTTP response splitting			Base		This weakness can be found at CWE-113.	
https://cwe.mitre.org/data/definitions/444.html	Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling')	HTTP Request/Response Smuggling | HTTP Request Smuggling | HTTP Response Smuggling | HTTP Smuggling	Interpretation Conflict	Base		The product acts as an intermediary HTTP agent (such as a proxy or firewall) in the data flow between two entities such as a client and server, but it does not interpret malformed HTTP requests or responses in ways that are consistent with how the messages will be processed by those entities that are at the ultimate destination.	
https://cwe.mitre.org/data/definitions/446.html	UI Discrepancy for Security Feature		Incorrect Provision of Specified Functionality	Class		The user interface does not correctly enable or configure a security feature, but the interface provides feedback that causes the user to believe that the feature is in a secure state.	
https://cwe.mitre.org/data/definitions/447.html	Unimplemented or Unsupported Feature in UI		UI Discrepancy for Security Feature | Lack of Administrator Control over Security	Base		A UI function for a security feature appears to be supported and gives feedback to the user that suggests that it is supported, but the underlying functionality is not implemented.	
https://cwe.mitre.org/data/definitions/448.html	Obsolete Feature in UI		UI Discrepancy for Security Feature	Base		A UI function is obsolete and the product does not warn the user.	
https://cwe.mitre.org/data/definitions/449.html	The UI Performs the Wrong Action		UI Discrepancy for Security Feature	Base		The UI performs the wrong action with respect to the user's request.	
https://cwe.mitre.org/data/definitions/45.html	Path Equivalence: 'file...name' (Multiple Internal Dot)		Path Equivalence: 'file.name' (Internal Dot) | Improper Neutralization of Multiple Internal Special Elements	Variant		The product accepts path input in the form of multiple internal dot ('file...dir') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/450.html	Multiple Interpretations of UI Input		Insufficient UI Warning of Dangerous Operations	Base		The UI has multiple interpretations of user input but does not prompt the user when it selects the less secure interpretation.	
https://cwe.mitre.org/data/definitions/451.html	User Interface (UI) Misrepresentation of Critical Information		Incorrect Provision of Specified Functionality | Information Loss or Omission	Class		The user interface (UI) does not properly represent critical information to the user, allowing the information - or its source - to be obscured or spoofed. This is often a component in phishing attacks.	
https://cwe.mitre.org/data/definitions/453.html	Insecure Default Variable Initialization		Initialization of a Resource with an Insecure Default	Variant		The product, by default, initializes an internal variable with an insecure or less secure value than is possible.	
https://cwe.mitre.org/data/definitions/454.html	External Initialization of Trusted Variables or Data Stores		Incorrect Initialization of Resource	Base		The product initializes critical internal variables or data stores using inputs that can be modified by untrusted actors.	
https://cwe.mitre.org/data/definitions/455.html	Non-exit on Failed Initialization		Improper Initialization | Incorrect Control Flow Scoping | Not Failing Securely ('Failing Open')	Base		The product does not exit or otherwise modify its operation when security-relevant errors occur during initialization, such as when a configuration file has a format error or a hardware security module (HSM) cannot be activated, which can cause the product to execute in a less secure fashion than intended by the administrator.	
https://cwe.mitre.org/data/definitions/456.html	Missing Initialization of a Variable		Missing Initialization of Resource	Variant		The product does not initialize critical variables, which causes the execution environment to use unexpected values.	
https://cwe.mitre.org/data/definitions/457.html	Use of Uninitialized Variable		Use of Uninitialized Resource	Variant		The code uses a variable that has not been initialized, leading to unpredictable or unintended results.	
https://cwe.mitre.org/data/definitions/458.html	DEPRECATED: Incorrect Initialization			Base		This weakness has been deprecated because its name and description did not match. The description duplicated CWE-454, while the name suggested a more abstract initialization problem. Please refer to CWE-665 for the more abstract problem.	
https://cwe.mitre.org/data/definitions/459.html	Incomplete Cleanup	Insufficient Cleanup	Improper Resource Shutdown or Release	Base		The product does not properly "clean up" and remove temporary or supporting resources after they have been used.	
https://cwe.mitre.org/data/definitions/46.html	Path Equivalence: 'filename ' (Trailing Space)		Improper Resolution of Path Equivalence | Improper Neutralization of Trailing Special Elements	Variant		The product accepts path input in the form of trailing space ('filedir ') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/460.html	Improper Cleanup on Thrown Exception		Incomplete Cleanup | Improper Handling of Exceptional Conditions	Base		The product does not clean up its state or incorrectly cleans up its state when an exception is thrown, leading to unexpected state or control flow.	
https://cwe.mitre.org/data/definitions/462.html	Duplicate Key in Associative List (Alist)		Use of Multiple Resources with Duplicate Identifier	Variant		Duplicate keys in associative lists can lead to non-unique keys being mistaken for an error.	
https://cwe.mitre.org/data/definitions/463.html	Deletion of Data Structure Sentinel		Improper Neutralization	Base		The accidental deletion of a data-structure sentinel can cause serious programming logic problems.	
https://cwe.mitre.org/data/definitions/464.html	Addition of Data Structure Sentinel		Improper Neutralization of Special Elements	Base		The accidental addition of a data-structure sentinel can cause serious programming logic problems.	
https://cwe.mitre.org/data/definitions/466.html	Return of Pointer Value Outside of Expected Range		Improper Restriction of Operations within the Bounds of a Memory Buffer	Base		A function can return a pointer to memory that is outside of the buffer that the pointer is expected to reference.	
https://cwe.mitre.org/data/definitions/467.html	Use of sizeof() on a Pointer Type		Incorrect Calculation of Buffer Size	Variant		The code calls sizeof() on a malloced pointer type, which always returns the wordsize/8. This can produce an unexpected result if the programmer intended to determine how much memory has been allocated.	
https://cwe.mitre.org/data/definitions/468.html	Incorrect Pointer Scaling		Incorrect Calculation	Base		In C and C++, one may often accidentally refer to the wrong memory due to the semantics of when math operations are implicitly scaled.	
https://cwe.mitre.org/data/definitions/469.html	Use of Pointer Subtraction to Determine Size		Incorrect Calculation	Base		The product subtracts one pointer from another in order to determine size, but this calculation can be incorrect if the pointers do not exist in the same memory chunk.	
https://cwe.mitre.org/data/definitions/47.html	Path Equivalence: ' filename' (Leading Space)		Improper Resolution of Path Equivalence	Variant		The product accepts path input in the form of leading space (' filedir') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/470.html	Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection')	Unsafe Reflection | Reflection Injection	Improper Control of Dynamically-Managed Code Resources | Externally Controlled Reference to a Resource in Another Sphere	Base		The product uses external input with reflection to select which classes or code to use, but it does not sufficiently prevent the input from selecting improper classes or code.	
https://cwe.mitre.org/data/definitions/471.html	Modification of Assumed-Immutable Data (MAID)		Improper Control of a Resource Through its Lifetime	Base		The product does not properly protect an assumed-immutable element from being modified by an attacker.	
https://cwe.mitre.org/data/definitions/472.html	External Control of Assumed-Immutable Web Parameter	Assumed-Immutable Parameter Tampering	External Control of Critical State Data | Modification of Assumed-Immutable Data (MAID)	Base		The web application does not sufficiently verify inputs that are assumed to be immutable but are actually externally controllable, such as hidden form fields.	
https://cwe.mitre.org/data/definitions/473.html	PHP External Variable Modification		Modification of Assumed-Immutable Data (MAID)	Variant		A PHP application does not properly protect against the modification of variables from external sources, such as query parameters or cookies. This can expose the application to numerous weaknesses that would not exist otherwise.	
https://cwe.mitre.org/data/definitions/474.html	Use of Function with Inconsistent Implementations		Reliance on Undefined, Unspecified, or Implementation-Defined Behavior	Base		The code uses a function that has inconsistent implementations across operating systems and versions.	
https://cwe.mitre.org/data/definitions/475.html	Undefined Behavior for Input to API		Improper Following of Specification by Caller	Base		The behavior of this function is undefined unless its control parameter is set to a specific value.	
https://cwe.mitre.org/data/definitions/476.html	NULL Pointer Dereference	NPD | null deref | nil pointer dereference	Improper Adherence to Coding Standards | Improper Check for Unusual or Exceptional Conditions	Base		A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.	
https://cwe.mitre.org/data/definitions/477.html	Use of Obsolete Function		Improper Adherence to Coding Standards	Base		The code uses deprecated or obsolete functions, which suggests that the code has not been actively reviewed or maintained.	
https://cwe.mitre.org/data/definitions/478.html	Missing Default Case in Multiple Condition Expression		Incomplete Comparison with Missing Factors	Base		The code does not have a default case in an expression with multiple conditions, such as a switch statement.	
https://cwe.mitre.org/data/definitions/479.html	Signal Handler Use of a Non-reentrant Function		Signal Handler with Functionality that is not Asynchronous-Safe | Use of a Non-reentrant Function in a Concurrent Context	Variant		The product defines a signal handler that calls a non-reentrant function.	
https://cwe.mitre.org/data/definitions/48.html	Path Equivalence: 'file name' (Internal Whitespace)		Improper Resolution of Path Equivalence	Variant		The product accepts path input in the form of internal space ('file(SPACE)name') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
https://cwe.mitre.org/data/definitions/480.html	Use of Incorrect Operator		Always-Incorrect Control Flow Implementation	Base		The product accidentally uses the wrong operator, which changes the logic in security-relevant ways.	
https://cwe.mitre.org/data/definitions/481.html	Assigning instead of Comparing		Use of Incorrect Operator	Variant		The code uses an operator for assignment when the intention was to perform a comparison.	
https://cwe.mitre.org/data/definitions/482.html	Comparing instead of Assigning		Use of Incorrect Operator	Variant		The code uses an operator for comparison when the intention was to perform an assignment.	
https://cwe.mitre.org/data/definitions/483.html	Incorrect Block Delimitation		Always-Incorrect Control Flow Implementation	Base		The code does not explicitly delimit a block that is intended to contain 2 or more statements, creating a logic error.	
https://cwe.mitre.org/data/definitions/484.html	Omitted Break Statement in Switch		Improper Adherence to Coding Standards | Always-Incorrect Control Flow Implementation	Base		The product omits a break statement within a switch or similar construct, causing code associated with multiple conditions to execute. This can cause problems when the programmer only intended to execute code associated with one condition.	
https://cwe.mitre.org/data/definitions/486.html	Comparison of Classes by Name		Comparison Using Wrong Factors	Variant		The product compares classes by name, which can cause it to use the wrong class when multiple classes can have the same name.	
https://cwe.mitre.org/data/definitions/487.html	Reliance on Package-level Scope		Improper Control of a Resource Through its Lifetime	Base		Java packages are not inherently closed; therefore, relying on them for code security is not a good practice.	
https://cwe.mitre.org/data/definitions/488.html	Exposure of Data Element to Wrong Session		Exposure of Resource to Wrong Sphere	Base		The product does not sufficiently enforce boundaries between the states of different sessions, causing data to be provided to, or used by, the wrong session.	
https://cwe.mitre.org/data/definitions/489.html	Active Debug Code	Leftover debug code	Improper Adherence to Coding Standards	Base		The product is deployed to unauthorized actors with debugging code still enabled or active, which can create unintended entry points or expose sensitive information.	
https://cwe.mitre.org/data/definitions/49.html	Path Equivalence: 'filename/' (Trailing Slash)		Improper Resolution of Path Equivalence | Improper Neutralization of Trailing Special Elements	Variant		The product accepts path input in the form of trailing slash ('filedir/') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.	
